Code Tâche;Famille Code;Famille;Commentaire / Type d’équipe;Catégorie Code;Catégorie;Sous-catégorie Code;Sous-catégorie;Nom de la tâche;Description détaillée;Unité;Rendement (h/Unité) - estimatif;Contrôles Qualité (résumé);Normes / Références
FT20/CT05/SC02/T06;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC02;Mise en œuvre des protections;Raccordements – ;Effectuer raccordements fonctionnels et étanches (fluides/élec/air).;m²;0,66;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC02/T07;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC02;Mise en œuvre des protections;Traitements & protections – ;Appliquer traitements (anticorrosion/étanchéité/feu) et protections provisoires.;m²;0,7;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC02/T08;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC02;Mise en œuvre des protections;Contrôles qualité – ;Vérifier conformité visuelle et dimensionnelle, PV de contrôle et photos.;m²;0,73;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC02/T09;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC02;Mise en œuvre des protections;Nettoyage & déblais – ;Évacuer chutes, nettoyer zone, trier déchets selon filières agréées.;m²;0,77;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC02/T10;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC02;Mise en œuvre des protections;Mises en service / Essais – ;Procéder aux essais, réglages et mise en service avec PV.;m²;0,63;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC02/T11;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC02;Mise en œuvre des protections;Finitions – ;Réaliser finitions, joints et retouches pour conformité esthétique.;m²;0,66;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC02/T12;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC02;Mise en œuvre des protections;Réception interne – ;Effectuer auto-contrôle, corriger non-conformités, préparer DOE.;m²;0,7;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC02/T13;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC02;Mise en œuvre des protections;Études & préparation – ;Analyser plans et CCTP, repérer interfaces et contraintes, établir mode opératoire.;m²;0,73;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC02/T14;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC02;Mise en œuvre des protections;Traçage & implantation – ;Tracer axes, niveaux et réservations, contrôler tolérances (laser, niveau).;m²;0,77;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC02/T15;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC02;Mise en œuvre des protections;Approvisionnement & stockage – ;Planifier, réceptionner et stocker matériaux selon fiches techniques.;m²;0,63;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC02/T16;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC02;Mise en œuvre des protections;Mise en place / Pose – ;Exécuter la mise en œuvre conformément aux normes DTU/RE 2020.;m²;0,66;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC02/T17;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC02;Mise en œuvre des protections;Fixations / Assemblages – ;Réaliser ancrages, vissage, scellements, contrôles de couple/adhérence.;m²;0,7;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC02/T18;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC02;Mise en œuvre des protections;Raccordements – ;Effectuer raccordements fonctionnels et étanches (fluides/élec/air).;m²;0,73;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC03/T01;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC03;Traçage et marquage des zones;Études & préparation – ;Analyser plans et CCTP, repérer interfaces et contraintes, établir mode opératoire.;m²;0,66;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC03/T02;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC03;Traçage et marquage des zones;Traçage & implantation – ;Tracer axes, niveaux et réservations, contrôler tolérances (laser, niveau).;m²;0,7;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC03/T03;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC03;Traçage et marquage des zones;Approvisionnement & stockage – ;Planifier, réceptionner et stocker matériaux selon fiches techniques.;m²;0,73;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC03/T04;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC03;Traçage et marquage des zones;Mise en place / Pose – ;Exécuter la mise en œuvre conformément aux normes DTU/RE 2020.;m²;0,77;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC03/T05;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC03;Traçage et marquage des zones;Fixations / Assemblages – ;Réaliser ancrages, vissage, scellements, contrôles de couple/adhérence.;m²;0,63;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC03/T06;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC03;Traçage et marquage des zones;Raccordements – ;Effectuer raccordements fonctionnels et étanches (fluides/élec/air).;m²;0,66;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC03/T07;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC03;Traçage et marquage des zones;Traitements & protections – ;Appliquer traitements (anticorrosion/étanchéité/feu) et protections provisoires.;m²;0,7;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC03/T08;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC03;Traçage et marquage des zones;Contrôles qualité – ;Vérifier conformité visuelle et dimensionnelle, PV de contrôle et photos.;m²;0,73;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC03/T09;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC03;Traçage et marquage des zones;Nettoyage & déblais – ;Évacuer chutes, nettoyer zone, trier déchets selon filières agréées.;m²;0,77;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC03/T10;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC03;Traçage et marquage des zones;Mises en service / Essais – ;Procéder aux essais, réglages et mise en service avec PV.;m²;0,63;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC03/T11;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC03;Traçage et marquage des zones;Finitions – ;Réaliser finitions, joints et retouches pour conformité esthétique.;m²;0,66;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC03/T12;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC03;Traçage et marquage des zones;Réception interne – ;Effectuer auto-contrôle, corriger non-conformités, préparer DOE.;m²;0,7;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC03/T13;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC03;Traçage et marquage des zones;Études & préparation – ;Analyser plans et CCTP, repérer interfaces et contraintes, établir mode opératoire.;m²;0,73;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC03/T14;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC03;Traçage et marquage des zones;Traçage & implantation – ;Tracer axes, niveaux et réservations, contrôler tolérances (laser, niveau).;m²;0,77;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC03/T15;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC03;Traçage et marquage des zones;Approvisionnement & stockage – ;Planifier, réceptionner et stocker matériaux selon fiches techniques.;m²;0,63;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC03/T16;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC03;Traçage et marquage des zones;Mise en place / Pose – ;Exécuter la mise en œuvre conformément aux normes DTU/RE 2020.;m²;0,66;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC03/T17;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC03;Traçage et marquage des zones;Fixations / Assemblages – ;Réaliser ancrages, vissage, scellements, contrôles de couple/adhérence.;m²;0,7;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC03/T18;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC03;Traçage et marquage des zones;Raccordements – ;Effectuer raccordements fonctionnels et étanches (fluides/élec/air).;m²;0,73;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC04/T01;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC04;Installation des équipements de sécurité;Études & préparation – ;Analyser plans et CCTP, repérer interfaces et contraintes, établir mode opératoire.;m²;0,66;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC04/T02;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC04;Installation des équipements de sécurité;Traçage & implantation – ;Tracer axes, niveaux et réservations, contrôler tolérances (laser, niveau).;m²;0,7;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC04/T03;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC04;Installation des équipements de sécurité;Approvisionnement & stockage – ;Planifier, réceptionner et stocker matériaux selon fiches techniques.;m²;0,73;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC04/T04;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC04;Installation des équipements de sécurité;Mise en place / Pose – ;Exécuter la mise en œuvre conformément aux normes DTU/RE 2020.;m²;0,77;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC04/T05;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC04;Installation des équipements de sécurité;Fixations / Assemblages – ;Réaliser ancrages, vissage, scellements, contrôles de couple/adhérence.;m²;0,63;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC04/T06;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC04;Installation des équipements de sécurité;Raccordements – ;Effectuer raccordements fonctionnels et étanches (fluides/élec/air).;m²;0,66;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC04/T07;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC04;Installation des équipements de sécurité;Traitements & protections – ;Appliquer traitements (anticorrosion/étanchéité/feu) et protections provisoires.;m²;0,7;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC04/T08;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC04;Installation des équipements de sécurité;Contrôles qualité – ;Vérifier conformité visuelle et dimensionnelle, PV de contrôle et photos.;m²;0,73;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC04/T09;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC04;Installation des équipements de sécurité;Nettoyage & déblais – ;Évacuer chutes, nettoyer zone, trier déchets selon filières agréées.;m²;0,77;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC04/T10;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC04;Installation des équipements de sécurité;Mises en service / Essais – ;Procéder aux essais, réglages et mise en service avec PV.;m²;0,63;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC04/T11;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC04;Installation des équipements de sécurité;Finitions – ;Réaliser finitions, joints et retouches pour conformité esthétique.;m²;0,66;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC04/T12;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC04;Installation des équipements de sécurité;Réception interne – ;Effectuer auto-contrôle, corriger non-conformités, préparer DOE.;m²;0,7;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC04/T13;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC04;Installation des équipements de sécurité;Études & préparation – ;Analyser plans et CCTP, repérer interfaces et contraintes, établir mode opératoire.;m²;0,73;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC04/T14;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC04;Installation des équipements de sécurité;Traçage & implantation – ;Tracer axes, niveaux et réservations, contrôler tolérances (laser, niveau).;m²;0,77;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC04/T15;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC04;Installation des équipements de sécurité;Approvisionnement & stockage – ;Planifier, réceptionner et stocker matériaux selon fiches techniques.;m²;0,63;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC04/T16;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC04;Installation des équipements de sécurité;Mise en place / Pose – ;Exécuter la mise en œuvre conformément aux normes DTU/RE 2020.;m²;0,66;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC04/T17;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC04;Installation des équipements de sécurité;Fixations / Assemblages – ;Réaliser ancrages, vissage, scellements, contrôles de couple/adhérence.;m²;0,7;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC05/T01;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC05;Contrôles dimensionnels et fonctionnels;Études & préparation – ;Analyser plans et CCTP, repérer interfaces et contraintes, établir mode opératoire.;m²;0,66;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC05/T02;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC05;Contrôles dimensionnels et fonctionnels;Traçage & implantation – ;Tracer axes, niveaux et réservations, contrôler tolérances (laser, niveau).;m²;0,7;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC05/T03;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC05;Contrôles dimensionnels et fonctionnels;Approvisionnement & stockage – ;Planifier, réceptionner et stocker matériaux selon fiches techniques.;m²;0,73;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC05/T04;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC05;Contrôles dimensionnels et fonctionnels;Mise en place / Pose – ;Exécuter la mise en œuvre conformément aux normes DTU/RE 2020.;m²;0,77;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC05/T05;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC05;Contrôles dimensionnels et fonctionnels;Fixations / Assemblages – ;Réaliser ancrages, vissage, scellements, contrôles de couple/adhérence.;m²;0,63;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC05/T06;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC05;Contrôles dimensionnels et fonctionnels;Raccordements – ;Effectuer raccordements fonctionnels et étanches (fluides/élec/air).;m²;0,66;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC05/T07;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC05;Contrôles dimensionnels et fonctionnels;Traitements & protections – ;Appliquer traitements (anticorrosion/étanchéité/feu) et protections provisoires.;m²;0,7;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC05/T08;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC05;Contrôles dimensionnels et fonctionnels;Contrôles qualité – ;Vérifier conformité visuelle et dimensionnelle, PV de contrôle et photos.;m²;0,73;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC05/T09;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC05;Contrôles dimensionnels et fonctionnels;Nettoyage & déblais – ;Évacuer chutes, nettoyer zone, trier déchets selon filières agréées.;m²;0,77;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC05/T10;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC05;Contrôles dimensionnels et fonctionnels;Mises en service / Essais – ;Procéder aux essais, réglages et mise en service avec PV.;m²;0,63;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC05/T11;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC05;Contrôles dimensionnels et fonctionnels;Finitions – ;Réaliser finitions, joints et retouches pour conformité esthétique.;m²;0,66;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
FT20/CT05/SC05/T12;FT20;Sols souples;;FT20/CT05;Signalisation et protections;FT20/CT05/SC05;Contrôles dimensionnels et fonctionnels;Réception interne – ;Effectuer auto-contrôle, corriger non-conformités, préparer DOE.;m²;0,7;Auto-contrôle + PV + photos;DTU/RE2020, CCTP, notices fabricants
